F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;TARGET
2;0;1;0;0;0;0;1;0;0;232431.0;146.0;8.99;20206.35;16;0;1;1
1;0;1;0;0;0;0;0;0;1;207849.0;98.0;6.99;5931.37;29;0;1;1
1;0;1;0;0;0;0;0;0;1;292199.755297268;117.81681803252933;5.99;35622.0;20;0;1;1
1;0;1;0;0;0;0;1;0;0;448006.0;128.0;8.99;23216.55;16;0;1;1
1;1;0;0;0;0;0;0;0;1;335573.0;138.0;5.99;74484.0;16;0;1;1
1;0;0;1;0;0;0;1;0;0;62930.0;159.0;6.99;11023.37;47;0;1;1
1;0;0;1;0;0;0;1;0;0;62930.0;159.0;6.99;3301.71;46;0;1;1
1;0;0;1;0;0;0;1;0;0;62930.0;159.0;6.99;8377.09;46;0;1;1
1;0;0;1;0;0;0;1;0;0;62930.0;159.0;6.99;1108.6;45;0;1;1
1;0;0;1;0;0;0;1;0;0;62930.0;159.0;6.99;1884.62;45;0;1;1
1;0;0;1;0;0;0;1;0;0;62930.0;159.0;6.99;3374.05;71;0;1;1
1;0;0;1;0;0;0;1;0;0;62930.0;159.0;6.99;1142.34;61;0;1;1
1;0;0;1;0;0;0;1;0;0;62930.0;159.0;6.99;959.18;59;0;1;1
1;0;0;1;0;0;0;1;0;0;393867.0;151.0;6.99;16522.72;51;0;1;1
1;0;0;1;0;0;0;1;0;0;393867.0;151.0;6.99;2390.72;50;0;1;1
1;0;0;1;0;0;0;1;0;0;393867.0;151.0;6.99;2964.31;45;0;1;1
1;0;0;1;0;0;0;0;1;0;161396.0;90.0;11.99;23558.45;17;0;1;1
1;0;0;1;0;0;0;0;1;0;161396.0;90.0;11.99;46116.9;17;0;1;1
1;0;0;1;0;0;0;0;1;0;221675.0;90.0;11.99;19471.8;16;0;1;1
0;0;0;1;0;0;0;0;0;1;16380.0;0.0;8.99;57159.0;25;1;1;1
0;0;0;1;0;0;0;0;0;1;926.0;0.0;8.99;60000.0;25;1;1;1
2;1;0;0;0;0;0;1;0;0;61433.0;117.0;6.99;46774.4;18;0;1;1
1;1;0;0;0;0;0;0;0;1;288397.2631578947;137.0;6.99;109100.64;17;0;1;1
1;1;0;0;0;0;0;0;0;1;288397.2631578947;137.0;6.99;119646.93;18;0;1;1
1;1;0;0;0;0;0;0;0;1;288397.2631578947;137.0;6.99;89707.02;18;0;1;1
1;0;1;0;0;0;1;0;0;0;37440.0;124.0;4.99;14901.6;22;0;1;1
1;0;1;0;0;0;1;0;0;0;37440.0;124.0;4.99;9320.55;20;0;1;1
1;0;1;0;0;0;1;0;0;0;37440.0;124.0;4.99;20237.7;20;0;1;1
1;0;1;0;0;0;1;0;0;0;37440.0;124.0;4.99;8237.7;20;0;1;1
1;0;1;0;0;0;1;0;0;0;215584.0;126.0;4.99;581.21;71;0;1;1
1;0;1;0;0;0;0;0;0;1;610326.0;98.0;11.99;31998.9;25;0;1;1
1;0;1;0;0;0;0;0;0;1;147702.0;96.0;11.99;48193.53268904139;16;0;1;1
1;0;1;0;0;0;0;0;0;1;147702.0;96.0;11.99;31173.9;16;0;1;1
0;0;1;0;0;0;0;1;0;0;67370.0;112.0;5.99;32496.37;25;0;1;1
0;0;1;0;0;0;0;1;0;0;67370.0;112.0;5.99;82705.28;55;0;1;1
0;0;1;0;0;0;0;1;0;0;3685.0;112.0;5.99;1134.0;44;0;1;1
0;0;1;0;0;0;0;1;0;0;3685.0;112.0;5.99;827.06;38;0;1;1
0;0;1;0;0;0;0;1;0;0;3685.0;112.0;5.99;693.22;42;0;1;1
0;1;0;0;1;0;0;0;0;0;495991.0;155.0;5.99;15168.85;18;0;1;1
0;1;0;0;1;0;0;0;0;0;495991.0;155.0;5.99;44509.75;18;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;25135.6;28;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;44220.79370773158;16;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;62170.65;26;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;40447.1;26;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;14922.25;26;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;54911.6;18;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;34231.24;17;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;27694.87;17;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;39683.7;17;0;1;1
2;0;0;1;0;0;0;0;1;0;190347.0;138.0;6.99;14763.25;17;0;1;1
1;0;0;1;0;0;0;1;0;0;321599.0;106.0;5.99;61778.26;18;0;1;1
1;0;0;1;0;0;0;0;0;1;292199.755297268;117.81681803252933;11.99;1544.0;16;0;1;1
1;0;0;1;0;0;0;0;0;1;292199.755297268;117.81681803252933;11.99;300.0;16;0;1;1
2;1;0;0;0;0;0;0;0;1;93536.0;116.0;6.99;37709.4;16;0;1;1
1;0;0;1;1;0;0;0;0;0;169432.0;105.0;5.99;53380.0;17;0;1;1
1;0;0;1;1;0;0;0;0;0;169432.0;105.0;5.99;48193.53268904139;16;0;1;1
2;1;0;0;0;0;0;1;0;0;189218.0;117.0;11.99;13810.0;16;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;17935.0;18;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;40323.3;18;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;21234.0;18;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;18269.44;18;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;13937.35;17;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;44220.79370773158;18;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;18195.0;17;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;17935.0;17;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;40323.3;17;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;26579.2;17;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;19087.32;16;0;1;1
2;0;0;1;0;0;0;0;0;1;286892.0;132.0;6.99;25566.19;17;0;1;1
1;0;0;1;0;0;1;0;0;0;289719.0;112.0;6.99;81098.44;20;0;1;1
1;0;0;1;0;0;1;0;0;0;289719.0;112.0;6.99;20925.72;20;0;1;1
1;0;0;1;0;0;1;0;0;0;289719.0;112.0;6.99;17029.07;20;0;1;1
1;0;1;0;0;0;1;0;0;0;240302.0;92.0;8.99;7819.15;32;0;1;1
1;0;1;0;0;0;1;0;0;0;240302.0;92.0;8.99;6841.76;32;0;1;1
1;0;1;0;0;0;1;0;0;0;240302.0;92.0;8.99;19471.98;32;0;1;1
1;0;1;0;0;0;1;0;0;0;487970.0;89.0;8.99;18093.97;39;0;1;1
1;0;1;0;0;0;1;0;0;0;487970.0;89.0;8.99;13548.61;39;0;1;1
1;0;1;0;0;0;1;0;0;0;487970.0;89.0;8.99;10908.85;35;0;1;1
1;0;1;0;0;0;1;0;0;0;487970.0;89.0;8.99;20733.73;35;0;1;1
2;0;0;1;0;0;0;1;0;0;243319.0;129.0;4.99;16603.89;17;0;1;1
2;0;0;1;0;0;0;1;0;0;243319.0;129.0;4.99;15474.92;17;0;1;1
2;0;0;1;0;0;0;1;0;0;386549.0;131.0;4.99;15474.92;17;0;1;1
2;0;0;1;0;0;0;1;0;0;386549.0;131.0;4.99;11871.23;12;0;1;1
0;0;0;1;0;0;1;0;0;0;289207.0;118.0;4.99;50780.0;85;0;1;1
0;0;0;1;0;0;1;0;0;0;289207.0;118.0;4.99;36735.0;118;0;1;1
2;0;1;0;0;0;0;0;0;1;99557.0;105.0;8.99;27236.09;53;0;1;1
2;0;1;0;0;0;0;0;0;1;99557.0;105.0;8.99;1083.49;53;0;1;1
2;0;1;0;0;0;0;0;0;1;99557.0;105.0;8.99;5768.24;53;0;1;1
0;1;0;0;0;0;1;0;0;0;103324.0;132.0;11.99;29400.59;21;0;1;1
0;1;0;0;0;0;1;0;0;0;103324.0;132.0;11.99;35692.47;21;0;1;1
0;1;0;0;0;0;1;0;0;0;48420.0;137.0;11.99;9139.74;21;0;1;1
1;0;1;0;0;0;1;0;0;0;70434.0;119.0;4.99;52706.4;21;0;1;1
1;0;1;0;0;0;1;0;0;0;70434.0;119.0;4.99;80410.9;18;0;1;1
1;0;1;0;0;0;1;0;0;0;70434.0;119.0;4.99;102171.2;16;0;1;1
1;0;1;0;0;0;1;0;0;0;70434.0;119.0;4.99;51231.6;17;0;1;1
1;0;1;0;0;0;1;0;0;0;11470.0;109.0;4.99;70366.8;16;0;1;1
0;0;1;0;0;0;1;0;0;0;97173.0;131.0;4.99;9625.75;21;0;1;1
0;0;1;0;0;0;1;0;0;0;221692.0;123.0;4.99;19176.78;22;0;1;1
0;0;1;0;0;0;1;0;0;0;221692.0;123.0;4.99;23300.83;20;0;1;1
0;0;1;0;0;0;1;0;0;0;221692.0;123.0;4.99;39300.83;20;0;1;1
0;0;1;0;0;0;1;0;0;0;221692.0;123.0;4.99;41137.93;20;0;1;1
2;0;0;1;0;0;1;0;0;0;90973.0;81.0;5.99;21955.45;16;0;1;1
2;0;0;1;0;0;1;0;0;0;90973.0;81.0;5.99;15650.55;17;0;1;1
2;0;0;1;0;0;1;0;0;0;466653.0;80.0;5.99;12680.31;18;0;1;1
2;0;0;1;0;0;1;0;0;0;466653.0;80.0;5.99;21307.65;18;0;1;1
2;0;0;1;0;0;1;0;0;0;466653.0;80.0;5.99;19600.15;50;0;1;1
2;0;0;1;0;0;1;0;0;0;466653.0;80.0;5.99;202.56;45;0;1;1
2;1;0;0;0;0;0;1;0;0;294414.8751367589;120.1930250203447;11.99;21537.04;16;0;1;1
2;1;0;0;0;0;0;1;0;0;294414.8751367589;120.1930250203447;11.99;12306.88;16;0;1;1
2;1;0;0;0;0;0;1;0;0;209600.0;106.0;11.99;44220.79370773158;16;0;1;1
1;0;0;1;0;0;0;0;0;1;46088.0;118.0;4.99;38990.05;23;0;1;1
1;0;0;1;0;0;0;0;0;1;46088.0;118.0;4.99;82741.14;23;0;1;1
1;0;0;1;0;0;0;0;0;1;46088.0;118.0;4.99;15189.38;23;0;1;1
1;0;0;1;0;0;0;0;0;1;46088.0;118.0;4.99;31337.38;21;0;1;1
1;0;0;1;0;0;0;0;0;1;191970.0;130.0;4.99;30000.0;43;0;1;1
1;0;0;1;0;0;0;0;0;1;109628.0;132.0;4.99;22005.81;20;0;1;1
2;0;0;1;0;0;0;1;0;0;254819.36363636365;135.0;6.99;20894.67;17;0;1;1
0;0;0;1;1;0;0;0;0;0;137750.0;119.0;6.99;113197.2;18;0;1;1
1;1;0;0;0;0;0;0;0;1;405465.0;132.0;6.99;5118.25;36;0;1;1
1;1;0;0;0;0;0;0;0;1;405465.0;132.0;6.99;1580.8;36;0;1;1
1;1;0;0;0;0;0;0;0;1;828956.0;126.0;6.99;826.7;33;0;1;1
1;1;0;0;0;0;0;0;0;1;828956.0;126.0;6.99;1761.4;32;0;1;1
1;1;0;0;0;0;0;0;0;1;828956.0;126.0;6.99;20016.5;16;0;1;1
1;1;0;0;0;0;0;0;0;1;828956.0;126.0;6.99;15848.7;17;0;1;1
1;1;0;0;0;0;0;0;0;1;828956.0;126.0;6.99;27467.7;17;0;1;1
1;0;0;1;0;0;0;0;0;1;105374.0;103.0;8.99;31141.0;29;0;1;1
2;1;0;0;0;0;1;0;0;0;245128.0;92.0;6.99;27443.4;16;0;1;1
2;1;0;0;0;0;1;0;0;0;245128.0;92.0;6.99;19115.0;18;0;1;1
0;1;0;0;0;0;0;1;0;0;80307.0;94.0;6.99;15698.4;17;0;1;1
0;1;0;0;0;0;0;1;0;0;80307.0;94.0;6.99;118691.7;17;0;1;1
0;1;0;0;0;0;0;1;0;0;80307.0;94.0;6.99;62984.2;17;0;1;1
0;1;0;0;0;0;0;1;0;0;80307.0;94.0;6.99;20431.95;17;0;1;1
2;1;0;0;0;0;0;0;0;1;262551.0;120.72972972972973;6.99;14977.73;22;0;1;1
0;1;0;0;0;0;1;0;0;0;338715.0;116.125;6.99;76815.41;24;0;1;1
0;1;0;0;0;0;1;0;0;0;144737.0;115.0;6.99;69813.17;22;0;1;1
0;1;0;0;0;0;1;0;0;0;144737.0;115.0;6.99;956.67;44;0;1;1
2;0;0;1;0;0;1;0;0;0;117213.0;116.0;5.99;58751.01;17;0;1;1
2;0;0;1;0;0;1;0;0;0;117213.0;116.0;5.99;39540.0;17;0;1;1
2;0;0;1;0;0;1;0;0;0;117213.0;116.0;5.99;20386.25;17;0;1;1
2;0;0;1;0;0;1;0;0;0;117213.0;116.0;5.99;20386.25;17;0;1;1
2;0;0;1;0;0;1;0;0;0;117213.0;116.0;5.99;118620.0;17;0;1;1
2;0;0;1;0;0;1;0;0;0;117213.0;116.0;5.99;32541.66;17;0;1;1
2;0;0;1;0;0;1;0;0;0;117213.0;116.0;5.99;36794.06;18;0;1;1
2;0;0;1;0;0;1;0;0;0;178796.0;112.0;5.99;39540.0;18;0;1;1
2;0;0;1;0;0;1;0;0;0;178796.0;112.0;5.99;36695.25;17;0;1;1
0;1;0;0;0;0;1;0;0;0;479158.0;95.0;8.99;13460.3;17;0;1;1
0;1;0;0;0;0;1;0;0;0;479158.0;95.0;8.99;17005.55;17;0;1;1
0;1;0;0;0;0;1;0;0;0;479158.0;95.0;8.99;18625.15;17;0;1;1
0;0;1;0;0;0;1;0;0;0;198868.0;139.0;4.99;10587.14;20;0;1;1
2;0;0;1;1;0;0;0;0;0;313009.0;133.0;4.99;117735.82;24;0;1;1
2;0;0;1;1;0;0;0;0;0;313009.0;133.0;4.99;157661.55;22;0;1;1
2;0;0;1;1;0;0;0;0;0;313009.0;133.0;4.99;171466.8;21;0;1;1
2;0;0;1;1;0;0;0;0;0;313009.0;133.0;4.99;116817.24;21;0;1;1
1;0;0;1;0;0;0;1;0;0;137854.0;139.0;5.99;48193.53268904139;22;0;1;1
1;0;0;1;0;0;0;1;0;0;137854.0;139.0;5.99;78643.83;22;0;1;1
1;0;0;1;0;0;0;1;0;0;137854.0;139.0;5.99;45.0;22;0;1;1
2;0;0;1;0;0;0;0;0;1;277005.0;141.0;5.99;15489.71;18;0;1;1
2;0;0;1;0;0;0;0;0;1;277005.0;141.0;5.99;3756.36;24;0;1;1
2;0;0;1;0;0;0;0;0;1;277005.0;141.0;5.99;15288.19;18;0;1;1
2;0;0;1;0;0;0;0;0;1;277005.0;141.0;5.99;8005.7;18;0;1;1
2;0;0;1;0;0;0;0;0;1;452477.0;143.0;5.99;44220.79370773158;22;0;1;1
2;0;0;1;0;0;0;0;0;1;452477.0;143.0;5.99;23760.0;52;0;1;1
2;0;0;1;0;0;0;0;0;1;452477.0;143.0;5.99;63630.13;52;0;1;1
2;0;1;0;0;0;1;0;0;0;178486.0;142.0;6.99;33587.6;22;0;1;1
2;0;1;0;0;0;1;0;0;0;178486.0;142.0;6.99;19052.47;22;0;1;1
2;0;1;0;0;0;1;0;0;0;402591.0;128.0;5.99;95295.35;25;0;1;1
2;1;0;0;0;0;0;0;0;1;373457.0;118.0;4.99;40290.23;24;0;1;1
1;0;1;0;0;0;0;0;0;1;19450.0;117.35483870967742;4.99;1597.0;13;0;1;1
1;0;0;1;0;0;0;1;0;0;524086.0;108.0;4.99;22550.2;16;0;1;1
1;0;0;1;0;0;0;1;0;0;524086.0;108.0;4.99;22140.2;17;0;1;1
2;0;0;1;0;0;1;0;0;0;283970.0;100.0;4.99;27212.9;17;0;1;1
2;0;0;1;0;0;1;0;0;0;629323.0;102.0;4.99;13156.45;16;0;1;1
0;1;0;0;0;0;0;1;0;0;73135.0;129.0;8.99;24203.57;24;0;1;1
0;1;0;0;0;0;0;1;0;0;428737.0;131.0;8.99;39525.78;23;0;1;1
2;0;0;1;0;0;0;0;1;0;294414.8751367589;120.1930250203447;8.99;7921.32;22;0;1;1
2;0;0;1;0;0;0;0;1;0;294414.8751367589;120.1930250203447;8.99;14961.41;22;0;1;1
1;0;0;1;0;0;1;0;0;0;481866.0;114.0;5.99;27158.0;17;0;1;1
0;0;1;0;0;0;0;0;0;1;460020.0;90.0;4.99;133264.12;66;0;1;1
2;0;1;0;0;0;0;0;0;1;69178.0;143.0;5.99;34747.95;36;0;1;1
0;0;1;0;0;0;1;0;0;0;321669.8333333333;127.0;5.99;7428.14;35;0;1;1
2;1;0;0;1;0;0;0;0;0;440766.0;112.0;5.99;30734.18;18;0;1;1
2;0;1;0;0;0;0;0;0;1;628571.0;126.0;4.99;87500.0;16;0;1;1
2;0;1;0;0;0;0;0;0;1;628571.0;126.0;4.99;63036.0;16;0;1;1
1;1;0;0;0;0;1;0;0;0;376609.0;112.0;4.99;14283.1;16;0;1;1
0;0;0;1;0;0;1;0;0;0;534884.0;144.0;6.99;46332.0;28;0;1;1
0;0;0;1;0;0;1;0;0;0;534884.0;144.0;6.99;46332.0;28;0;1;1
0;0;0;1;0;0;1;0;0;0;534884.0;144.0;6.99;46332.0;28;0;1;1
0;0;0;1;0;0;1;0;0;0;534884.0;144.0;6.99;46332.0;28;0;1;1
0;0;0;1;0;0;1;0;0;0;534884.0;144.0;6.99;44982.0;28;0;1;1
0;1;0;0;0;0;1;0;0;0;299783.0;139.53846153846155;4.99;45120.34;18;0;1;1
0;1;0;0;0;0;1;0;0;0;299783.0;139.53846153846155;4.99;48467.0;18;0;1;1
1;1;0;0;0;0;0;0;1;0;419121.0;121.02857142857142;5.99;52449.71;21;0;1;1
2;1;0;0;0;0;0;0;0;1;64925.0;136.0;5.99;50737.6;16;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;30333.68;53;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;119600.0;51;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;77617.8;52;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;135405.0;50;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;130633.2;50;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;50277.2;50;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;477.59;43;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;722.99;43;0;1;1
0;0;0;1;0;0;0;0;0;1;118868.0;82.0;8.99;42482.1;23;0;1;1
1;1;0;0;0;0;0;1;0;0;292199.755297268;117.81681803252933;5.99;19960.62;39;0;1;1
2;1;0;0;0;0;0;0;0;1;117598.0;121.0;4.99;20233.55;17;0;1;1
2;1;0;0;0;0;0;0;0;1;117598.0;121.0;4.99;19733.55;17;0;1;1
2;0;1;0;0;0;1;0;0;0;154350.0;130.0;4.99;11514.18;16;0;1;1
2;0;1;0;0;0;0;0;0;1;164052.0;107.0;5.99;8984.42;19;0;1;1
1;0;0;1;0;0;0;1;0;0;162352.0;118.0;5.99;66622.23;21;0;1;1
2;0;0;1;0;0;0;0;0;1;410959.0;113.0;5.99;115357.61;60;0;1;1
2;0;0;1;0;0;1;0;0;0;352787.0;155.0;6.99;28003.7;26;0;1;1
2;0;0;1;0;0;1;0;0;0;352787.0;155.0;6.99;41508.72;26;0;1;1
1;0;1;0;0;1;0;0;0;0;419791.0;99.0;6.99;81969.93;17;0;1;1
0;0;0;1;0;0;0;1;0;0;405973.0;145.0;5.99;19359.27;20;0;1;1
0;0;0;1;0;0;0;1;0;0;757480.0;138.0;5.99;18447.29;19;0;1;1
1;1;0;0;0;0;1;0;0;0;229133.0;130.0;4.99;726.42;26;0;1;1
1;1;0;0;0;0;1;0;0;0;229133.0;130.0;4.99;312.58;25;0;1;1
1;1;0;0;0;0;1;0;0;0;229133.0;130.0;4.99;81.76;24;0;1;1
2;1;0;0;0;0;0;0;0;1;240470.0;108.0;5.99;30627.17;21;0;1;1
2;1;0;0;0;0;0;0;0;1;240470.0;108.0;5.99;16000.0;24;0;1;1
2;0;0;1;0;0;0;0;0;1;268429.0;90.0;6.99;28462.0;32;0;1;1
2;0;0;1;0;0;0;0;0;1;268429.0;90.0;6.99;28462.0;31;0;1;1
2;0;0;1;0;0;0;0;0;1;268429.0;90.0;6.99;14231.0;31;0;1;1
2;0;0;1;0;0;0;0;0;1;268429.0;90.0;6.99;28462.0;30;0;1;1
2;0;0;1;0;0;0;0;0;1;268429.0;90.0;6.99;28462.0;30;0;1;1
2;0;0;1;0;0;0;0;0;1;268429.0;90.0;6.99;42693.0;30;0;1;1
2;0;0;1;0;0;0;0;0;1;268429.0;90.0;6.99;28462.0;30;0;1;1
1;1;0;0;1;0;0;0;0;0;396538.0;92.0;8.99;54104.13;10;0;1;1
1;1;0;0;1;0;0;0;0;0;396538.0;92.0;8.99;72588.63;10;0;1;1
1;1;0;0;1;0;0;0;0;0;396538.0;92.0;8.99;9070.93;10;0;1;1
1;1;0;0;1;0;0;0;0;0;396538.0;92.0;8.99;21641.73;10;0;1;1
0;1;0;0;0;1;0;0;0;0;37684.0;113.0;6.99;20084.18;22;0;1;1
0;1;0;0;0;1;0;0;0;0;37684.0;113.0;6.99;40168.37;22;0;1;1
2;0;0;1;0;0;0;0;0;1;406081.0;131.0;6.99;19685.0;19;0;1;1
2;1;0;0;0;0;0;0;1;0;324955.0;144.0;4.99;44632.25;20;0;1;1
2;1;0;0;0;0;0;0;1;0;324955.0;144.0;4.99;22818.27;20;0;1;1
1;1;0;0;0;0;1;0;0;0;924252.0;125.0;11.99;46557.58;17;0;1;1
1;1;0;0;0;0;1;0;0;0;41295.0;126.0;11.99;29770.26;52;0;1;1
1;0;0;1;0;0;0;0;0;1;292199.755297268;117.81681803252933;5.99;47676.0;15;0;1;1
0;0;1;0;0;0;0;0;0;1;178393.0;85.0;8.99;26329.65;23;0;1;1
0;0;1;0;1;0;0;0;0;0;281695.23529411765;126.0;5.99;34055.55;17;0;1;1
0;0;1;0;1;0;0;0;0;0;281695.23529411765;126.0;5.99;15351.2;17;0;1;1
0;0;1;0;1;0;0;0;0;0;281695.23529411765;126.0;5.99;57145.65;17;0;1;1
2;0;0;1;0;0;0;0;0;1;150773.0;121.0;5.99;36963.0;17;0;1;1
2;0;0;1;0;0;0;0;0;1;150773.0;121.0;5.99;37240.22;17;0;1;1
2;0;0;1;0;0;1;0;0;0;294414.8751367589;120.1930250203447;5.99;365.33;25;0;1;1
2;0;0;1;0;0;0;0;0;1;100358.0;154.0;6.99;24920.0;17;0;1;1
1;0;0;1;0;0;0;0;0;1;454057.0;122.0;5.99;59708.2;19;0;1;1
2;1;0;0;0;0;0;0;0;1;826840.0;141.0;5.99;14268.8;16;0;1;1
0;1;0;0;0;0;1;0;0;0;117873.0;93.0;5.99;155376.99;20;0;1;1
2;1;0;0;0;0;0;1;0;0;457953.0;124.0;6.99;92887.45;17;0;1;1
2;1;0;0;0;0;0;1;0;0;334148.0;134.0;6.99;92887.45;16;0;1;1
0;1;0;0;0;0;0;0;0;1;227746.0;107.0;4.99;11979.23;19;0;1;1
1;0;1;0;0;0;0;1;0;0;172934.0;82.0;6.99;14498.79;24;0;1;1
2;1;0;0;0;0;0;1;0;0;684491.0;87.0;4.99;24523.3;16;0;1;1
2;0;1;0;0;0;1;0;0;0;283985.0;122.0;5.99;24606.47;28;0;1;1
2;0;1;0;0;0;1;0;0;0;283985.0;122.0;5.99;5000.0;22;0;1;1
2;0;1;0;0;0;1;0;0;0;283985.0;122.0;5.99;7903.22;27;0;1;1
2;0;1;0;0;0;1;0;0;0;283985.0;122.0;5.99;6603.22;27;0;1;1
1;0;0;1;0;0;0;1;0;0;385692.0;95.0;6.99;111985.0;18;0;1;1
1;0;0;1;0;0;0;1;0;0;385692.0;95.0;6.99;3143.79;18;0;1;1
1;0;0;1;0;0;0;1;0;0;6536.0;95.0;6.99;982.44;17;0;1;1
1;0;0;1;0;0;0;1;0;0;6536.0;95.0;6.99;2947.31;20;0;1;1
1;0;0;1;0;0;0;1;0;0;6536.0;95.0;6.99;1999.35;19;0;1;1
1;0;0;1;0;0;0;1;0;0;6536.0;95.0;6.99;1895.93;18;0;1;1
1;0;0;1;0;0;0;1;0;0;6536.0;95.0;6.99;37315.23;18;0;1;1
1;0;0;1;0;0;0;1;0;0;6536.0;95.0;6.99;2434.77;18;0;1;1
2;1;0;0;0;0;0;1;0;0;351272.0;90.0;5.99;38124.43;18;0;1;1
2;0;0;1;0;0;0;0;0;1;678157.0;125.0;8.99;35152.3;18;0;1;1
0;0;1;0;0;0;0;0;1;0;572373.0;83.0;8.99;65965.21;17;0;1;1
0;0;1;0;0;0;0;0;1;0;572373.0;83.0;8.99;5965.21;17;0;1;1
2;1;0;0;0;0;0;0;0;1;273592.24242424243;120.0;8.99;52514.95;16;0;1;1
1;1;0;0;0;0;0;0;0;1;556249.0;121.0;5.99;7744.89;18;0;1;1
1;0;0;1;0;0;0;0;0;1;247328.0;143.0;5.99;24675.2;36;0;1;1
1;0;0;1;0;1;0;0;0;0;95355.0;138.0;5.99;16060.75;17;0;1;1
1;0;0;1;0;1;0;0;0;0;95355.0;138.0;5.99;20489.45;17;0;1;1
1;0;0;1;0;1;0;0;0;0;95355.0;138.0;5.99;28081.2;17;0;1;1
1;0;0;1;0;1;0;0;0;0;176795.0;146.0;5.99;13085.1;17;0;1;1
2;0;0;1;0;0;1;0;0;0;125422.0;125.0;4.99;92738.3;20;0;1;1
1;0;0;1;0;0;0;0;0;1;88240.0;129.0;8.99;45313.35;17;0;1;1
1;0;0;1;0;0;0;0;0;1;156366.0;128.0;8.99;43960.04;48;0;1;1
1;0;0;1;0;0;0;0;0;1;156366.0;128.0;8.99;42729.94;18;0;1;1
1;0;0;1;0;0;0;1;0;0;401674.0;103.54166666666667;6.99;112302.3;16;0;1;1
0;0;0;1;0;0;0;0;0;1;697683.0;119.0;5.99;15681.25;16;0;1;1
2;0;0;1;0;0;1;0;0;0;294414.8751367589;120.1930250203447;4.99;180.0;98;0;1;1
2;0;0;1;0;0;1;0;0;0;294414.8751367589;120.1930250203447;4.99;31300.0;97;0;1;1
2;0;0;1;0;0;1;0;0;0;63964.0;88.0;4.99;31300.0;103;0;1;1
2;0;0;1;0;0;1;0;0;0;63964.0;88.0;4.99;31300.0;101;0;1;1
2;0;0;1;0;0;1;0;0;0;63964.0;88.0;4.99;74346.0;98;0;1;1
2;0;0;1;0;0;1;0;0;0;63964.0;88.0;4.99;415.67;89;0;1;1
2;0;0;1;0;0;1;0;0;0;63964.0;88.0;4.99;1494.35;89;0;1;1
2;0;0;1;0;0;1;0;0;0;63964.0;88.0;4.99;629.13;89;0;1;1
2;1;0;0;0;0;0;1;0;0;957295.0;128.0;8.99;40290.4;16;0;1;1
2;1;0;0;0;0;0;1;0;0;957295.0;128.0;8.99;115379.6;18;0;1;1
1;0;0;1;0;0;0;1;0;0;270482.2105263158;114.0;6.99;49788.2;16;0;1;1
2;0;0;1;0;0;0;1;0;0;294414.8751367589;120.1930250203447;6.99;2336.3;22;1;1;1
2;1;0;0;0;0;0;1;0;0;600499.0;136.0;4.99;92309.66;59;0;1;1
2;1;0;0;0;0;0;1;0;0;174919.0;142.0;4.99;95436.9;55;0;1;1
2;1;0;0;0;0;0;1;0;0;174919.0;142.0;4.99;17682.99;23;0;1;1
2;1;0;0;0;0;0;1;0;0;174919.0;142.0;4.99;18910.32;23;0;1;1
2;1;0;0;0;0;0;1;0;0;174919.0;142.0;4.99;18377.14;23;0;1;1
